Fecha1,Coincidencia2,mseed
2023-02-18 10:28:37.730000,2023-02-18 10:28:37.700000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:35:22.530000,2023-02-18 10:35:22.480000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:37:40.560000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:40:22.520000,2023-02-18 10:40:22.560000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:43:23.040000,2023-02-18 10:43:23.040000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:43:58.550000,2023-02-18 10:43:58.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:44:09.600000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:46:14.440000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:47:32.010000,2023-02-18 10:47:31.680000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:48:47.570000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:50:23.560000,2023-02-18 10:50:23.560000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:52:16.540000,2023-02-18 10:52:16.600000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:55:07.600000,2023-02-18 10:55:07.620000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:56:08,2023-02-18 10:56:08.120000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 10:57:31.440000,2023-02-18 10:57:31.400000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
